Simulation,Agent,Episode,Reward
0,4,243,18.0
0,0,244,20.0
0,1,244,46.0
0,2,244,30.0
0,3,244,14.0
0,4,244,16.0
0,0,245,13.0
0,1,245,18.0
0,2,245,24.0
0,3,245,15.0
0,4,245,17.0
0,0,246,22.0
0,1,246,18.0
0,2,246,21.0
0,3,246,16.0
0,4,246,11.0
0,0,247,12.0
0,1,247,42.0
0,2,247,17.0
0,3,247,19.0
0,4,247,15.0
0,0,248,26.0
0,1,248,16.0
0,2,248,15.0
0,3,248,15.0
0,4,248,23.0
0,0,249,37.0
0,1,249,20.0
0,2,249,38.0
0,3,249,26.0
0,4,249,20.0
0,0,250,13.0
0,1,250,14.0
0,2,250,14.0
0,3,250,15.0
0,4,250,13.0
0,0,251,12.0
0,1,251,26.0
0,2,251,22.0
0,3,251,14.0
0,4,251,14.0
0,0,252,16.0
0,1,252,11.0
0,2,252,12.0
0,3,252,15.0
0,4,252,17.0
0,0,253,15.0
0,1,253,16.0
0,2,253,9.0
0,3,253,15.0
0,4,253,16.0
0,0,254,10.0
0,1,254,23.0
0,2,254,12.0
0,3,254,23.0
0,4,254,12.0
0,0,255,71.0
0,1,255,10.0
0,2,255,24.0
0,3,255,14.0
0,4,255,26.0
0,0,256,18.0
0,1,256,14.0
0,2,256,40.0
0,3,256,14.0
0,4,256,11.0
0,0,257,29.0
0,1,257,23.0
0,2,257,74.0
0,3,257,10.0
0,4,257,16.0
0,0,258,19.0
0,1,258,18.0
0,2,258,14.0
0,3,258,11.0
0,4,258,33.0
0,0,259,16.0
0,1,259,20.0
0,2,259,21.0
0,3,259,26.0
0,4,259,18.0
0,0,260,21.0
0,1,260,41.0
0,2,260,17.0
0,3,260,17.0
0,4,260,15.0
0,0,261,15.0
0,1,261,16.0
0,2,261,16.0
0,3,261,16.0
0,4,261,18.0
0,0,262,15.0
0,1,262,36.0
0,2,262,26.0
0,3,262,19.0
0,4,262,17.0
0,0,263,18.0
0,1,263,20.0
0,2,263,32.0
0,3,263,14.0
0,4,263,16.0
0,0,264,22.0
0,1,264,26.0
0,2,264,53.0
0,3,264,41.0
0,4,264,15.0
0,0,265,59.0
0,1,265,36.0
0,2,265,12.0
0,3,265,33.0
0,4,265,39.0
0,0,266,23.0
0,1,266,32.0
0,2,266,14.0
0,3,266,18.0
0,4,266,16.0
0,0,267,10.0
0,1,267,17.0
0,2,267,37.0
0,3,267,27.0
0,4,267,49.0
0,0,268,14.0
0,1,268,16.0
0,2,268,36.0
0,3,268,29.0
0,4,268,11.0
0,0,269,9.0
0,1,269,19.0
0,2,269,24.0
0,3,269,14.0
0,4,269,26.0
0,0,270,35.0
0,1,270,44.0
0,2,270,17.0
0,3,270,26.0
0,4,270,40.0
0,0,271,26.0
0,1,271,39.0
0,2,271,18.0
0,3,271,14.0
0,4,271,30.0
0,0,272,57.0
0,1,272,9.0
0,2,272,12.0
0,3,272,46.0
0,4,272,17.0
0,0,273,21.0
0,1,273,16.0
0,2,273,8.0
0,3,273,12.0
0,4,273,22.0
0,0,274,23.0
0,1,274,15.0
0,2,274,17.0
0,3,274,13.0
0,4,274,15.0
0,0,275,23.0
0,1,275,13.0
0,2,275,54.0
0,3,275,15.0
0,4,275,16.0
0,0,276,16.0
0,1,276,14.0
0,2,276,10.0
0,3,276,12.0
0,4,276,13.0
0,0,277,30.0
0,1,277,31.0
0,2,277,15.0
0,3,277,13.0
