Simulation,Agent,Episode,Reward
0,4,277,15.0
0,0,278,13.0
0,1,278,17.0
0,2,278,13.0
0,3,278,11.0
0,4,278,27.0
0,0,279,15.0
0,1,279,9.0
0,2,279,14.0
0,3,279,12.0
0,4,279,45.0
0,0,280,27.0
0,1,280,18.0
0,2,280,21.0
0,3,280,23.0
0,4,280,24.0
0,0,281,14.0
0,1,281,21.0
0,2,281,15.0
0,3,281,13.0
0,4,281,19.0
0,0,282,11.0
0,1,282,14.0
0,2,282,18.0
0,3,282,16.0
0,4,282,22.0
0,0,283,22.0
0,1,283,23.0
0,2,283,13.0
0,3,283,9.0
0,4,283,29.0
0,0,284,13.0
0,1,284,15.0
0,2,284,14.0
0,3,284,12.0
0,4,284,11.0
0,0,285,14.0
0,1,285,14.0
0,2,285,14.0
0,3,285,16.0
0,4,285,20.0
0,0,286,18.0
0,1,286,13.0
0,2,286,12.0
0,3,286,16.0
0,4,286,27.0
0,0,287,26.0
0,1,287,18.0
0,2,287,15.0
0,3,287,18.0
0,4,287,20.0
0,0,288,40.0
0,1,288,11.0
0,2,288,19.0
0,3,288,13.0
0,4,288,34.0
0,0,289,15.0
0,1,289,14.0
0,2,289,26.0
0,3,289,15.0
0,4,289,19.0
0,0,290,18.0
0,1,290,16.0
0,2,290,21.0
0,3,290,13.0
0,4,290,9.0
0,0,291,33.0
0,1,291,35.0
0,2,291,11.0
0,3,291,10.0
0,4,291,12.0
0,0,292,24.0
0,1,292,13.0
0,2,292,16.0
0,3,292,8.0
0,4,292,13.0
0,0,293,15.0
0,1,293,35.0
0,2,293,9.0
0,3,293,10.0
0,4,293,28.0
0,0,294,8.0
0,1,294,24.0
0,2,294,17.0
0,3,294,17.0
0,4,294,13.0
0,0,295,12.0
0,1,295,22.0
0,2,295,23.0
0,3,295,11.0
0,4,295,35.0
0,0,296,26.0
0,1,296,12.0
0,2,296,24.0
0,3,296,18.0
0,4,296,24.0
0,0,297,19.0
0,1,297,16.0
0,2,297,33.0
0,3,297,9.0
0,4,297,23.0
0,0,298,13.0
0,1,298,15.0
0,2,298,11.0
0,3,298,16.0
0,4,298,15.0
0,0,299,34.0
0,1,299,27.0
0,2,299,10.0
0,3,299,10.0
0,4,299,11.0
0,0,300,9.0
0,1,300,22.0
0,2,300,18.0
0,3,300,12.0
0,4,300,10.0
0,0,301,15.0
0,1,301,36.0
0,2,301,12.0
0,3,301,17.0
0,4,301,45.0
0,0,302,20.0
0,1,302,11.0
0,2,302,24.0
0,3,302,19.0
0,4,302,11.0
0,0,303,34.0
0,1,303,30.0
0,2,303,12.0
0,3,303,32.0
0,4,303,14.0
0,0,304,24.0
0,1,304,40.0
0,2,304,11.0
0,3,304,14.0
0,4,304,13.0
0,0,305,14.0
0,1,305,27.0
0,2,305,26.0
0,3,305,15.0
0,4,305,19.0
0,0,306,25.0
0,1,306,9.0
0,2,306,17.0
0,3,306,19.0
0,4,306,20.0
0,0,307,17.0
0,1,307,20.0
0,2,307,16.0
0,3,307,18.0
0,4,307,26.0
0,0,308,17.0
0,1,308,26.0
0,2,308,22.0
0,3,308,46.0
0,4,308,19.0
0,0,309,17.0
0,1,309,13.0
0,2,309,31.0
0,3,309,15.0
0,4,309,15.0
0,0,310,29.0
0,1,310,28.0
0,2,310,16.0
0,3,310,17.0
0,4,310,10.0
0,0,311,29.0
0,1,311,19.0
0,2,311,22.0
0,3,311,42.0
0,4,311,29.0
0,0,312,13.0
0,1,312,12.0
0,2,312,17.0
0,3,312,40.0
0,4,312,15.0
0,0,313,33.0
0,1,313,34.0
0,2,313,19.0
0,3,313,15.0
0,4,313,10.0
0,0,314,21.0
0,1,314,15.0
0,2,314,23.0
0,3,314,10.0
0,4,314,34.0
0,0,315,9.0
0,1,315,13.0
0,2,315,21.0
0,3,315,24.0
0,4,315,33.0
0,0,316,15.0
0,1,316,25.0
0,2,316,20.0
0,3,316,20.0
0,4,316,19.0
0,0,317,18.0
0,1,317,11.0
0,2,317,22.0
0,3,317,17.0
0,4,317,13.0
0,0,318,14.0
0,1,318,28.0
0,2,318,13.0
0,3,318,20.0
0,4,318,19.0
0,0,319,17.0
0,1,319,14.0
0,2,319,28.0
0,3,319,12.0
0,4,319,18.0
0,0,320,12.0
0,1,320,18.0
0,2,320,23.0
0,3,320,23.0
0,4,320,20.0
0,0,321,13.0
0,1,321,10.0
0,2,321,37.0
0,3,321,29.0
0,4,321,23.0
0,0,322,11.0
0,1,322,20.0
0,2,322,16.0
0,3,322,34.0
0,4,322,15.0
0,0,323,12.0
0,1,323,20.0
0,2,323,33.0
0,3,323,11.0
0,4,323,13.0
0,0,324,10.0
0,1,324,10.0
0,2,324,10.0
0,3,324,20.0
0,4,324,9.0
0,0,325,21.0
0,1,325,51.0
0,2,325,13.0
0,3,325,11.0
0,4,325,12.0
0,0,326,13.0
0,1,326,12.0
0,2,326,11.0
0,3,326,33.0
0,4,326,28.0
0,0,327,29.0
0,1,327,27.0
0,2,327,15.0
0,3,327,35.0
0,4,327,19.0
0,0,328,21.0
0,1,328,12.0
0,2,328,47.0
0,3,328,15.0
0,4,328,11.0
0,0,329,25.0
0,1,329,15.0
0,2,329,17.0
0,3,329,26.0
0,4,329,9.0
0,0,330,14.0
0,1,330,12.0
0,2,330,18.0
0,3,330,16.0
0,4,330,24.0
0,0,331,24.0
0,1,331,41.0
0,2,331,13.0
0,3,331,24.0
0,4,331,19.0
0,0,332,18.0
0,1,332,17.0
0,2,332,13.0
0,3,332,24.0
0,4,332,9.0
0,0,333,20.0
0,1,333,22.0
0,2,333,17.0
0,3,333,18.0
0,4,333,26.0
0,0,334,19.0
0,1,334,11.0
0,2,334,10.0
0,3,334,30.0
0,4,334,22.0
0,0,335,29.0
0,1,335,17.0
0,2,335,14.0
0,3,335,11.0
0,4,335,11.0
0,0,336,21.0
0,1,336,11.0
0,2,336,21.0
0,3,336,16.0
0,4,336,22.0
0,0,337,10.0
0,1,337,14.0
0,2,337,26.0
0,3,337,20.0
0,4,337,42.0
0,0,338,36.0
0,1,338,16.0
0,2,338,13.0
0,3,338,44.0
0,4,338,11.0
0,0,339,14.0
0,1,339,27.0
0,2,339,23.0
0,3,339,17.0
0,4,339,10.0
0,0,340,33.0
0,1,340,15.0
0,2,340,11.0
0,3,340,14.0
0,4,340,11.0
0,0,341,13.0
0,1,341,18.0
0,2,341,10.0
0,3,341,15.0
0,4,341,21.0
0,0,342,15.0
0,1,342,12.0
0,2,342,30.0
0,3,342,25.0
0,4,342,12.0
0,0,343,12.0
0,1,343,36.0
0,2,343,12.0
0,3,343,20.0
0,4,343,33.0
0,0,344,21.0
0,1,344,12.0
0,2,344,18.0
0,3,344,59.0
0,4,344,13.0
0,0,345,12.0
0,1,345,24.0
0,2,345,21.0
0,3,345,27.0
0,4,345,55.0
0,0,346,22.0
0,1,346,10.0
0,2,346,16.0
0,3,346,25.0
0,4,346,13.0
0,0,347,20.0
0,1,347,31.0
0,2,347,19.0
0,3,347,16.0
0,4,347,16.0
0,0,348,15.0
0,1,348,17.0
0,2,348,20.0
0,3,348,9.0
0,4,348,28.0
0,0,349,16.0
0,1,349,19.0
0,2,349,30.0
0,3,349,23.0
0,4,349,10.0
0,0,350,8.0
0,1,350,33.0
0,2,350,10.0
0,3,350,26.0
0,4,350,66.0
0,0,351,27.0
0,1,351,24.0
0,2,351,9.0
0,3,351,12.0
0,4,351,18.0
0,0,352,25.0
0,1,352,13.0
0,2,352,50.0
0,3,352,12.0
0,4,352,16.0
0,0,353,19.0
0,1,353,16.0
0,2,353,35.0
0,3,353,22.0
0,4,353,11.0
0,0,354,19.0
0,1,354,15.0
0,2,354,12.0
0,3,354,18.0
0,4,354,13.0
0,0,355,11.0
0,1,355,16.0
0,2,355,11.0
0,3,355,14.0
0,4,355,27.0
0,0,356,10.0
0,1,356,14.0
0,2,356,10.0
0,3,356,26.0
0,4,356,17.0
0,0,357,34.0
0,1,357,27.0
0,2,357,13.0
0,3,357,13.0
0,4,357,12.0
0,0,358,16.0
0,1,358,13.0
0,2,358,10.0
0,3,358,12.0
0,4,358,13.0
0,0,359,33.0
0,1,359,15.0
0,2,359,43.0
0,3,359,14.0
0,4,359,24.0
0,0,360,9.0
0,1,360,12.0
0,2,360,21.0
0,3,360,14.0
0,4,360,18.0
0,0,361,26.0
0,1,361,10.0
0,2,361,36.0
0,3,361,13.0
0,4,361,17.0
0,0,362,60.0
0,1,362,13.0
0,2,362,32.0
0,3,362,15.0
0,4,362,28.0
0,0,363,28.0
0,1,363,36.0
0,2,363,30.0
0,3,363,12.0
0,4,363,20.0
0,0,364,30.0
0,1,364,10.0
0,2,364,14.0
0,3,364,22.0
0,4,364,18.0
0,0,365,20.0
0,1,365,34.0
0,2,365,19.0
0,3,365,15.0
0,4,365,14.0
0,0,366,12.0
0,1,366,22.0
0,2,366,20.0
0,3,366,13.0
0,4,366,21.0
0,0,367,10.0
0,1,367,11.0
0,2,367,34.0
0,3,367,16.0
0,4,367,21.0
0,0,368,15.0
0,1,368,16.0
0,2,368,18.0
0,3,368,11.0
0,4,368,36.0
0,0,369,9.0
0,1,369,13.0
0,2,369,8.0
0,3,369,17.0
0,4,369,16.0
0,0,370,13.0
0,1,370,14.0
0,2,370,13.0
0,3,370,10.0
0,4,370,34.0
0,0,371,11.0
0,1,371,8.0
0,2,371,14.0
0,3,371,18.0
0,4,371,20.0
0,0,372,15.0
0,1,372,11.0
0,2,372,27.0
0,3,372,27.0
0,4,372,13.0
0,0,373,16.0
0,1,373,24.0
0,2,373,11.0
0,3,373,14.0
0,4,373,16.0
0,0,374,13.0
0,1,374,30.0
0,2,374,17.0
0,3,374,9.0
0,4,374,19.0
0,0,375,44.0
0,1,375,11.0
0,2,375,18.0
0,3,375,11.0
0,4,375,12.0
0,0,376,18.0
0,1,376,40.0
0,2,376,38.0
0,3,376,13.0
0,4,376,11.0
0,0,377,15.0
0,1,377,24.0
0,2,377,14.0
0,3,377,10.0
0,4,377,32.0
0,0,378,10.0
0,1,378,37.0
0,2,378,12.0
0,3,378,23.0
0,4,378,11.0
0,0,379,12.0
0,1,379,16.0
0,2,379,48.0
0,3,379,10.0
0,4,379,18.0
0,0,380,9.0
0,1,380,24.0
0,2,380,8.0
0,3,380,12.0
0,4,380,17.0
0,0,381,10.0
0,1,381,12.0
0,2,381,15.0
0,3,381,26.0
0,4,381,27.0
0,0,382,12.0
0,1,382,17.0
0,2,382,15.0
0,3,382,14.0
0,4,382,17.0
0,0,383,22.0
0,1,383,10.0
0,2,383,29.0
0,3,383,21.0
0,4,383,13.0
0,0,384,13.0
0,1,384,28.0
0,2,384,21.0
0,3,384,32.0
0,4,384,20.0
0,0,385,10.0
0,1,385,14.0
0,2,385,14.0
0,3,385,18.0
0,4,385,16.0
0,0,386,21.0
0,1,386,12.0
0,2,386,11.0
0,3,386,46.0
0,4,386,20.0
0,0,387,13.0
0,1,387,25.0
0,2,387,25.0
0,3,387,17.0
0,4,387,14.0
0,0,388,14.0
0,1,388,11.0
0,2,388,20.0
0,3,388,24.0
0,4,388,30.0
0,0,389,9.0
0,1,389,8.0
0,2,389,18.0
0,3,389,15.0
0,4,389,28.0
0,0,390,35.0
0,1,390,13.0
0,2,390,18.0
0,3,390,14.0
0,4,390,22.0
0,0,391,26.0
0,1,391,20.0
0,2,391,15.0
0,3,391,23.0
0,4,391,19.0
0,0,392,12.0
0,1,392,20.0
0,2,392,9.0
0,3,392,17.0
0,4,392,41.0
0,0,393,18.0
0,1,393,47.0
0,2,393,12.0
0,3,393,17.0
0,4,393,22.0
0,0,394,11.0
0,1,394,23.0
0,2,394,10.0
0,3,394,21.0
0,4,394,35.0
0,0,395,14.0
0,1,395,14.0
0,2,395,15.0
0,3,395,11.0
0,4,395,19.0
0,0,396,11.0
0,1,396,21.0
0,2,396,15.0
0,3,396,26.0
0,4,396,20.0
0,0,397,13.0
0,1,397,14.0
0,2,397,11.0
0,3,397,16.0
0,4,397,9.0
0,0,398,17.0
0,1,398,15.0
0,2,398,11.0
0,3,398,15.0
0,4,398,11.0
0,0,399,51.0
0,1,399,10.0
0,2,399,23.0
0,3,399,16.0
0,4,399,52.0
0,0,400,14.0
0,1,400,33.0
0,2,400,11.0
0,3,400,17.0
0,4,400,29.0
0,0,401,13.0
0,1,401,14.0
0,2,401,35.0
0,3,401,12.0
0,4,401,31.0
0,0,402,13.0
0,1,402,10.0
0,2,402,13.0
0,3,402,24.0
0,4,402,12.0
0,0,403,14.0
0,1,403,10.0
0,2,403,16.0
0,3,403,14.0
0,4,403,20.0
0,0,404,19.0
0,1,404,11.0
0,2,404,24.0
0,3,404,14.0
0,4,404,15.0
0,0,405,16.0
0,1,405,16.0
0,2,405,9.0
0,3,405,16.0
0,4,405,12.0
0,0,406,12.0
0,1,406,15.0
0,2,406,12.0
0,3,406,16.0
0,4,406,18.0
0,0,407,24.0
0,1,407,18.0
0,2,407,16.0
0,3,407,10.0
0,4,407,23.0
0,0,408,10.0
0,1,408,10.0
0,2,408,14.0
0,3,408,12.0
0,4,408,19.0
0,0,409,14.0
0,1,409,23.0
0,2,409,14.0
0,3,409,10.0
0,4,409,9.0
0,0,410,15.0
0,1,410,32.0
0,2,410,13.0
0,3,410,13.0
0,4,410,14.0
0,0,411,16.0
0,1,411,12.0
0,2,411,14.0
0,3,411,13.0
0,4,411,61.0
0,0,412,19.0
0,1,412,14.0
0,2,412,15.0
0,3,412,10.0
0,4,412,25.0
0,0,413,23.0
0,1,413,14.0
0,2,413,13.0
0,3,413,24.0
0,4,413,13.0
0,0,414,12.0
0,1,414,21.0
0,2,414,19.0
0,3,414,15.0
0,4,414,11.0
0,0,415,23.0
0,1,415,42.0
0,2,415,11.0
0,3,415,32.0
0,4,415,32.0
0,0,416,32.0
0,1,416,16.0
0,2,416,18.0
0,3,416,16.0
0,4,416,10.0
0,0,417,17.0
0,1,417,30.0
0,2,417,15.0
0,3,417,16.0
0,4,417,16.0
0,0,418,17.0
0,1,418,81.0
0,2,418,23.0
0,3,418,24.0
0,4,418,14.0
0,0,419,13.0
0,1,419,11.0
0,2,419,32.0
0,3,419,32.0
0,4,419,29.0
0,0,420,23.0
0,1,420,25.0
0,2,420,21.0
0,3,420,13.0
0,4,420,17.0
0,0,421,19.0
0,1,421,22.0
0,2,421,13.0
0,3,421,14.0
0,4,421,11.0
0,0,422,18.0
0,1,422,41.0
0,2,422,18.0
0,3,422,12.0
0,4,422,19.0
0,0,423,36.0
0,1,423,12.0
0,2,423,11.0
0,3,423,12.0
0,4,423,21.0
0,0,424,40.0
0,1,424,15.0
0,2,424,24.0
0,3,424,13.0
0,4,424,25.0
0,0,425,10.0
0,1,425,13.0
0,2,425,28.0
0,3,425,13.0
0,4,425,10.0
0,0,426,15.0
0,1,426,13.0
0,2,426,25.0
0,3,426,14.0
0,4,426,17.0
0,0,427,22.0
0,1,427,20.0
0,2,427,11.0
0,3,427,12.0
0,4,427,17.0
0,0,428,12.0
0,1,428,10.0
0,2,428,24.0
0,3,428,15.0
0,4,428,16.0
0,0,429,27.0
0,1,429,24.0
0,2,429,21.0
0,3,429,12.0
0,4,429,13.0
0,0,430,11.0
0,1,430,23.0
0,2,430,11.0
0,3,430,27.0
0,4,430,13.0
0,0,431,24.0
0,1,431,13.0
0,2,431,11.0
0,3,431,17.0
0,4,431,18.0
0,0,432,16.0
0,1,432,12.0
0,2,432,18.0
0,3,432,18.0
0,4,432,31.0
0,0,433,18.0
0,1,433,14.0
0,2,433,15.0
0,3,433,15.0
0,4,433,53.0
0,0,434,24.0
0,1,434,10.0
0,2,434,16.0
0,3,434,12.0
0,4,434,21.0
0,0,435,13.0
0,1,435,11.0
0,2,435,15.0
0,3,435,18.0
0,4,435,11.0
0,0,436,21.0
0,1,436,10.0
0,2,436,12.0
0,3,436,21.0
0,4,436,11.0
0,0,437,19.0
0,1,437,14.0
0,2,437,17.0
0,3,437,26.0
0,4,437,23.0
0,0,438,29.0
0,1,438,20.0
0,2,438,24.0
0,3,438,19.0
0,4,438,14.0
0,0,439,15.0
0,1,439,19.0
0,2,439,11.0
0,3,439,11.0
0,4,439,15.0
0,0,440,11.0
0,1,440,15.0
0,2,440,32.0
0,3,440,13.0
0,4,440,34.0
0,0,441,10.0
0,1,441,35.0
0,2,441,38.0
0,3,441,25.0
0,4,441,14.0
0,0,442,15.0
0,1,442,48.0
0,2,442,15.0
0,3,442,19.0
0,4,442,15.0
0,0,443,11.0
0,1,443,15.0
0,2,443,12.0
0,3,443,31.0
0,4,443,15.0
0,0,444,11.0
0,1,444,10.0
0,2,444,10.0
0,3,444,15.0
0,4,444,30.0
0,0,445,20.0
0,1,445,15.0
0,2,445,31.0
0,3,445,41.0
0,4,445,31.0
0,0,446,10.0
0,1,446,25.0
0,2,446,15.0
0,3,446,20.0
0,4,446,24.0
0,0,447,13.0
0,1,447,25.0
0,2,447,12.0
0,3,447,15.0
0,4,447,16.0
0,0,448,30.0
0,1,448,16.0
0,2,448,11.0
0,3,448,15.0
0,4,448,22.0
0,0,449,14.0
0,1,449,11.0
0,2,449,15.0
0,3,449,17.0
0,4,449,14.0
0,0,450,15.0
0,1,450,12.0
0,2,450,16.0
0,3,450,9.0
0,4,450,12.0
0,0,451,46.0
0,1,451,15.0
0,2,451,33.0
0,3,451,34.0
0,4,451,19.0
0,0,452,11.0
0,1,452,12.0
0,2,452,16.0
0,3,452,33.0
0,4,452,18.0
0,0,453,35.0
0,1,453,15.0
0,2,453,9.0
0,3,453,13.0
0,4,453,11.0
0,0,454,14.0
0,1,454,25.0
0,2,454,18.0
0,3,454,19.0
0,4,454,13.0
0,0,455,25.0
0,1,455,19.0
0,2,455,20.0
0,3,455,30.0
0,4,455,40.0
0,0,456,12.0
0,1,456,26.0
0,2,456,14.0
0,3,456,17.0
0,4,456,16.0
0,0,457,23.0
0,1,457,11.0
0,2,457,13.0
0,3,457,11.0
0,4,457,36.0
0,0,458,17.0
0,1,458,14.0
0,2,458,18.0
0,3,458,15.0
0,4,458,15.0
0,0,459,11.0
0,1,459,15.0
0,2,459,19.0
0,3,459,14.0
0,4,459,14.0
0,0,460,28.0
0,1,460,27.0
0,2,460,10.0
0,3,460,12.0
0,4,460,18.0
0,0,461,9.0
0,1,461,16.0
0,2,461,14.0
0,3,461,19.0
0,4,461,26.0
0,0,462,13.0
0,1,462,17.0
0,2,462,21.0
0,3,462,22.0
0,4,462,18.0
0,0,463,12.0
0,1,463,17.0
0,2,463,17.0
0,3,463,10.0
0,4,463,12.0
0,0,464,23.0
0,1,464,24.0
0,2,464,12.0
0,3,464,35.0
0,4,464,22.0
0,0,465,32.0
0,1,465,12.0
0,2,465,10.0
0,3,465,17.0
0,4,465,13.0
0,0,466,14.0
0,1,466,14.0
0,2,466,18.0
0,3,466,22.0
0,4,466,26.0
0,0,467,28.0
0,1,467,38.0
0,2,467,11.0
0,3,467,24.0
0,4,467,15.0
0,0,468,10.0
0,1,468,27.0
0,2,468,10.0
0,3,468,15.0
0,4,468,11.0
0,0,469,10.0
0,1,469,16.0
0,2,469,22.0
0,3,469,29.0
0,4,469,25.0
0,0,470,14.0
0,1,470,17.0
0,2,470,25.0
0,3,470,14.0
0,4,470,14.0
0,0,471,17.0
0,1,471,22.0
0,2,471,22.0
0,3,471,10.0
0,4,471,15.0
0,0,472,12.0
0,1,472,16.0
0,2,472,29.0
0,3,472,24.0
0,4,472,39.0
0,0,473,57.0
0,1,473,32.0
0,2,473,23.0
0,3,473,13.0
0,4,473,16.0
0,0,474,15.0
0,1,474,37.0
0,2,474,9.0
0,3,474,27.0
0,4,474,14.0
0,0,475,9.0
0,1,475,14.0
0,2,475,13.0
0,3,475,17.0
0,4,475,29.0
0,0,476,15.0
0,1,476,12.0
0,2,476,12.0
0,3,476,30.0
0,4,476,20.0
0,0,477,11.0
0,1,477,24.0
0,2,477,11.0
0,3,477,9.0
0,4,477,13.0
0,0,478,41.0
0,1,478,9.0
0,2,478,16.0
0,3,478,14.0
0,4,478,16.0
0,0,479,12.0
0,1,479,11.0
0,2,479,22.0
0,3,479,13.0
0,4,479,24.0
0,0,480,14.0
0,1,480,17.0
0,2,480,16.0
0,3,480,35.0
0,4,480,20.0
0,0,481,15.0
0,1,481,9.0
0,2,481,52.0
0,3,481,20.0
0,4,481,28.0
0,0,482,13.0
0,1,482,14.0
0,2,482,25.0
0,3,482,16.0
0,4,482,17.0
0,0,483,9.0
0,1,483,28.0
0,2,483,19.0
0,3,483,12.0
0,4,483,17.0
0,0,484,22.0
0,1,484,21.0
0,2,484,21.0
0,3,484,13.0
0,4,484,20.0
0,0,485,12.0
0,1,485,11.0
0,2,485,22.0
0,3,485,11.0
0,4,485,15.0
0,0,486,36.0
0,1,486,12.0
0,2,486,23.0
0,3,486,11.0
0,4,486,19.0
0,0,487,21.0
0,1,487,10.0
0,2,487,24.0
0,3,487,10.0
0,4,487,34.0
0,0,488,27.0
0,1,488,11.0
0,2,488,44.0
0,3,488,23.0
0,4,488,23.0
0,0,489,36.0
0,1,489,47.0
0,2,489,11.0
0,3,489,17.0
0,4,489,21.0
0,0,490,12.0
0,1,490,23.0
0,2,490,20.0
0,3,490,19.0
0,4,490,13.0
0,0,491,23.0
0,1,491,22.0
0,2,491,28.0
0,3,491,14.0
0,4,491,21.0
0,0,492,19.0
0,1,492,22.0
0,2,492,12.0
0,3,492,12.0
0,4,492,13.0
0,0,493,32.0
0,1,493,18.0
0,2,493,10.0
0,3,493,16.0
0,4,493,34.0
0,0,494,12.0
0,1,494,14.0
0,2,494,24.0
0,3,494,16.0
0,4,494,19.0
0,0,495,13.0
0,1,495,18.0
0,2,495,19.0
0,3,495,11.0
0,4,495,23.0
0,0,496,11.0
0,1,496,17.0
0,2,496,20.0
0,3,496,14.0
0,4,496,27.0
0,0,497,12.0
0,1,497,20.0
0,2,497,13.0
0,3,497,14.0
0,4,497,28.0
0,0,498,31.0
0,1,498,13.0
0,2,498,10.0
0,3,498,15.0
0,4,498,17.0
0,0,499,21.0
0,1,499,13.0
0,2,499,10.0
0,3,499,13.0
0,4,499,25.0
0,0,500,16.0
0,1,500,10.0
0,2,500,19.0
0,3,500,19.0
0,4,500,24.0
0,0,501,16.0
0,1,501,16.0
0,2,501,16.0
0,3,501,33.0
0,4,501,18.0
0,0,502,10.0
0,1,502,14.0
0,2,502,19.0
0,3,502,14.0
0,4,502,15.0
0,0,503,12.0
0,1,503,17.0
0,2,503,17.0
0,3,503,12.0
0,4,503,12.0
0,0,504,14.0
0,1,504,13.0
0,2,504,22.0
0,3,504,10.0
0,4,504,16.0
0,0,505,16.0
0,1,505,14.0
0,2,505,12.0
0,3,505,10.0
0,4,505,12.0
0,0,506,11.0
0,1,506,17.0
0,2,506,19.0
0,3,506,11.0
0,4,506,13.0
0,0,507,17.0
0,1,507,27.0
0,2,507,11.0
0,3,507,20.0
0,4,507,27.0
0,0,508,10.0
0,1,508,27.0
0,2,508,25.0
0,3,508,24.0
0,4,508,11.0
0,0,509,24.0
0,1,509,11.0
0,2,509,20.0
0,3,509,37.0
0,4,509,38.0
0,0,510,13.0
0,1,510,12.0
0,2,510,16.0
0,3,510,21.0
0,4,510,26.0
0,0,511,10.0
0,1,511,8.0
0,2,511,10.0
0,3,511,12.0
0,4,511,26.0
0,0,512,17.0
0,1,512,18.0
0,2,512,9.0
0,3,512,16.0
0,4,512,11.0
0,0,513,17.0
0,1,513,14.0
0,2,513,11.0
0,3,513,20.0
0,4,513,10.0
0,0,514,18.0
0,1,514,11.0
0,2,514,18.0
0,3,514,20.0
0,4,514,17.0
0,0,515,13.0
0,1,515,16.0
0,2,515,14.0
0,3,515,11.0
0,4,515,13.0
0,0,516,21.0
0,1,516,58.0
0,2,516,21.0
0,3,516,25.0
0,4,516,41.0
0,0,517,11.0
0,1,517,19.0
0,2,517,22.0
0,3,517,77.0
0,4,517,21.0
0,0,518,12.0
0,1,518,39.0
0,2,518,14.0
0,3,518,22.0
0,4,518,35.0
0,0,519,15.0
0,1,519,34.0
0,2,519,23.0
0,3,519,9.0
0,4,519,16.0
0,0,520,13.0
0,1,520,16.0
0,2,520,14.0
0,3,520,18.0
0,4,520,16.0
0,0,521,13.0
0,1,521,14.0
0,2,521,9.0
0,3,521,24.0
0,4,521,21.0
0,0,522,10.0
0,1,522,13.0
0,2,522,24.0
0,3,522,27.0
0,4,522,15.0
0,0,523,12.0
0,1,523,24.0
0,2,523,11.0
0,3,523,13.0
0,4,523,12.0
0,0,524,22.0
0,1,524,15.0
0,2,524,9.0
0,3,524,21.0
0,4,524,18.0
0,0,525,20.0
0,1,525,18.0
0,2,525,13.0
0,3,525,10.0
0,4,525,23.0
0,0,526,16.0
0,1,526,12.0
0,2,526,29.0
0,3,526,11.0
0,4,526,15.0
0,0,527,35.0
0,1,527,19.0
0,2,527,10.0
0,3,527,16.0
0,4,527,14.0
0,0,528,9.0
0,1,528,18.0
0,2,528,12.0
0,3,528,31.0
0,4,528,13.0
0,0,529,13.0
0,1,529,15.0
0,2,529,12.0
0,3,529,12.0
0,4,529,38.0
0,0,530,15.0
0,1,530,18.0
0,2,530,10.0
0,3,530,22.0
0,4,530,38.0
0,0,531,12.0
0,1,531,11.0
0,2,531,14.0
0,3,531,14.0
0,4,531,13.0
0,0,532,19.0
0,1,532,16.0
0,2,532,16.0
0,3,532,9.0
0,4,532,15.0
0,0,533,61.0
0,1,533,42.0
0,2,533,19.0
0,3,533,15.0
0,4,533,11.0
0,0,534,13.0
0,1,534,14.0
0,2,534,22.0
0,3,534,12.0
0,4,534,18.0
0,0,535,20.0
0,1,535,16.0
0,2,535,24.0
0,3,535,15.0
0,4,535,14.0
0,0,536,21.0
0,1,536,25.0
0,2,536,16.0
0,3,536,31.0
0,4,536,18.0
0,0,537,16.0
0,1,537,20.0
0,2,537,44.0
0,3,537,20.0
0,4,537,20.0
0,0,538,29.0
0,1,538,12.0
0,2,538,19.0
0,3,538,9.0
0,4,538,37.0
0,0,539,26.0
0,1,539,26.0
0,2,539,43.0
0,3,539,10.0
0,4,539,9.0
0,0,540,26.0
0,1,540,14.0
0,2,540,12.0
0,3,540,11.0
0,4,540,8.0
0,0,541,25.0
0,1,541,42.0
0,2,541,19.0
0,3,541,16.0
0,4,541,19.0
0,0,542,21.0
0,1,542,19.0
0,2,542,32.0
0,3,542,16.0
0,4,542,8.0
0,0,543,17.0
0,1,543,23.0
0,2,543,11.0
0,3,543,10.0
0,4,543,11.0
0,0,544,16.0
0,1,544,21.0
0,2,544,12.0
0,3,544,11.0
0,4,544,47.0
0,0,545,34.0
0,1,545,16.0
0,2,545,15.0
0,3,545,15.0
0,4,545,19.0
0,0,546,27.0
0,1,546,19.0
0,2,546,32.0
0,3,546,10.0
0,4,546,13.0
0,0,547,19.0
0,1,547,14.0
0,2,547,8.0
0,3,547,26.0
0,4,547,27.0
0,0,548,29.0
0,1,548,10.0
0,2,548,11.0
0,3,548,20.0
0,4,548,15.0
0,0,549,27.0
0,1,549,10.0
0,2,549,30.0
0,3,549,34.0
0,4,549,11.0
0,0,550,10.0
0,1,550,24.0
0,2,550,22.0
0,3,550,24.0
0,4,550,35.0
0,0,551,17.0
0,1,551,12.0
0,2,551,17.0
0,3,551,18.0
0,4,551,18.0
0,0,552,19.0
0,1,552,13.0
0,2,552,16.0
0,3,552,20.0
0,4,552,15.0
0,0,553,12.0
0,1,553,11.0
0,2,553,10.0
0,3,553,11.0
0,4,553,12.0
0,0,554,18.0
0,1,554,25.0
0,2,554,20.0
0,3,554,11.0
0,4,554,11.0
0,0,555,13.0
0,1,555,11.0
0,2,555,15.0
0,3,555,9.0
0,4,555,16.0
0,0,556,13.0
0,1,556,22.0
0,2,556,10.0
0,3,556,18.0
0,4,556,28.0
0,0,557,32.0
0,1,557,35.0
